Sig Name,Drive F,Frame 128552,
Format,Mag,Scaling,EU

Hz,V
       7.761543,     0.05184598
       7.763379,     0.05181586
       7.765215,     0.05190416
       7.767031,     0.05183787
       7.768867,      0.0519397
       7.770703,     0.05188231
       7.772539,     0.05195788
       7.774375,     0.05193425
       7.776211,     0.05200841
       7.778047,     0.05196165
       7.779844,     0.05203243
        7.78168,     0.05199431
       7.783515,     0.05203492
       7.785352,      0.0519993
       7.787188,     0.05206516
       7.789023,     0.05204508
       7.790859,      0.0520914
       7.792696,     0.05202327
       7.794492,     0.05208699
       7.796328,     0.05212285
       7.798164,     0.05210968
            7.8,     0.05215577
       7.801836,     0.05211102
       7.803672,     0.05218885
       7.805508,     0.05217406
       7.807344,     0.05216846
        7.80918,     0.05223523
       7.810977,     0.05220071
       7.812812,     0.05222362
       7.814649,     0.05225568
       7.816484,     0.05222858
        7.81832,     0.05226373
       7.820156,     0.05224993
       7.821992,     0.05228073
       7.823828,      0.0522665
       7.825625,     0.05232618
       7.827461,     0.05233222
       7.829297,     0.05231195
       7.831133,     0.05233586
       7.832969,     0.05232796
       7.834805,     0.05237587
       7.836641,     0.05234117
       7.838477,     0.05233868
       7.840312,     0.05238035
       7.842109,     0.05237187
       7.843946,      0.0524185
       7.845781,     0.05241453
       7.847617,     0.05237351
       7.849453,     0.05240001
       7.851289,     0.05240188
       7.853125,     0.05240581
       7.854961,     0.05241759
       7.856758,     0.05239883
       7.858594,     0.05242944
        7.86043,     0.05244169
       7.862266,     0.05241011
       7.864101,     0.05240059
       7.865938,     0.05243116
       7.867774,     0.05248119
       7.869609,      0.0524483
       7.871406,     0.05246873
       7.873242,     0.05244268
       7.875078,     0.05247451
       7.876914,     0.05242376
        7.87875,     0.05246735
       7.880586,     0.05245459
       7.882422,     0.05245197
       7.884258,     0.05249267
       7.886094,     0.05246806
       7.887891,      0.0524747
       7.889727,     0.05244911
       7.891562,     0.05246552
       7.893398,     0.05244467
       7.895235,      0.0525042
        7.89707,      0.0524515
       7.898906,     0.05246872
       7.900742,     0.05248928
       7.902539,       0.052439
       7.904375,     0.05250765
       7.906211,     0.05238784
       7.908047,     0.05251375
       7.909883,     0.05244834
       7.911719,     0.05242684
       7.913555,     0.05246347
        7.91539,     0.05240875
       7.917207,     0.05244085
       7.919043,     0.05242142
       7.920879,     0.05244175
       7.922715,     0.05243604
       7.924551,     0.05243788
       7.926348,     0.05241509
       7.928184,     0.05241356
       7.930019,     0.05240712
       7.931856,     0.05235898
       7.933692,     0.05241242
